Acquisition Time	Negative Width	Fall Time	Rise Time	Peak-to-Peak
2460952.671319444664	1.54E-8	7.4E-9	2.42E-8	4.320000112E-1
2460952.671388888732	1.8E-8	4.7E-9	2.13E-8	4.960000217E-1
2460952.671458333265	1.83E-8	7.6E-9	2.34E-8	8.560000658E-1
2460952.671493055765	1.5E-8	6.8E-9	2.08E-8	5.680000186E-1
2460952.671527777798	1.8E-8	9.4E-9	2.06E-8	4.560000002E-1
2460952.671550925821	1.84E-8	7.0E-9	2.1E-8	9.280000329E-1
2460952.671620370355	1.8E-8	6.0E-9	2.1E-8	8.000000715E-1
2460952.671666666865	1.79E-8	8.5E-9	2.07E-8	5.760000348E-1
2460952.671724536922	1.61E-8	1.09E-8	2.2E-8	4.23999995E-1
2460952.671770833433	1.72E-8	7.6E-9	2.18E-8	4.640000165E-1
2460952.671805555467	1.73E-8	1.05E-8	1.82E-8	4.080000222E-1
2460952.671851851977	1.6E-8	5.5E-9	2.02E-8	4.00000006E-1
2460952.671886574011	1.63E-8	5.8E-9	2.15E-8	4.00000006E-1
2460952.671921296511	1.6E-8	9.0E-9	2.48E-8	4.880000055E-1
2460952.671956018545	1.97E-8	4.4E-9	2.25E-8	4.079999924E-1
2460952.671990740579	1.86E-8	8.6E-9	2.15E-8	1.0240000486E0
2460952.672037037089	1.86E-8	6.0E-9	2.36E-8	4.320000112E-1
2460952.672071759123	1.42E-8	6.5E-9	2.13E-8	4.399999976E-1
2460952.672141203657	1.62E-8	8.4E-9	1.75E-8	4.079999924E-1
2460952.672187500168	2.03E-8	6.6E-9	2.4E-8	4.079999924E-1
2460952.672222222202	1.62E-8	7.3E-9	2.15E-8	5.280000567E-1
2460952.672256944235	1.72E-8	6.4E-9	2.18E-8	9.760000706E-1
2460952.672291666735	1.5E-8	1.02E-8	2.28E-8	5.60000062E-1
2460952.672326388769	1.76E-8	5.8E-9	1.98E-8	5.040000081E-1
2460952.672361111268	1.76E-8	6.9E-9	2.08E-8	4.960000217E-1
2460952.672395833302	1.74E-8	6.5E-9	2.28E-8	4.800000191E-1
2460952.672430555336	1.68E-8	8.0E-9	2.01E-8	8.88000071E-1
2460952.672465277836	1.38E-8	1.08E-8	2.13E-8	4.560000002E-1
2460952.672534722369	1.76E-8	8.1E-9	1.9E-8	5.040000081E-1
2460952.672569444403	1.83E-8	7.4E-9	2.41E-8	7.200000286E-1
2460952.672592592426	1.63E-8	8.5E-9	2.12E-8	4.00000006E-1
2460952.672638888936	1.7E-8	9.4E-9	2.45E-8	4.399999976E-1
2460952.672673610970	1.59E-8	1.12E-8	2.06E-8	4.160000086E-1
2460952.672719907481	1.48E-8	9.4E-9	2.25E-8	8.000000715E-1
2460952.672743055504	1.56E-8	6.9E-9	2.73E-8	7.12000072E-1
2460952.672812500037	2.03E-8	5.9E-9	2.04E-8	1.4560000896E0
2460952.672847222071	1.74E-8	5.7E-9	2.18E-8	4.320000112E-1
2460952.672881944571	1.9E-8	8.4E-9	2.06E-8	4.23999995E-1
2460952.672905092593	2.43E-8	4.0E-9	1.54E-8	1.1360000372E0
2460952.672939814627	1.91E-8	7.8E-9	1.67E-8	5.040000081E-1
2460952.673009259161	1.75E-8	4.7E-9	2.22E-8	4.399999976E-1
2460952.673055555671	1.78E-8	6.4E-9	2.12E-8	5.920000672E-1
2460952.673090277705	1.84E-8	7.0E-9	2.14E-8	4.560000002E-1
2460952.673125000205	2.05E-8	8.7E-9	2.08E-8	5.360000134E-1
2460952.673171296250	1.68E-8	6.0E-9	2.14E-8	4.160000086E-1
2460952.673240740784	1.79E-8	1.08E-8	2.39E-8	4.880000055E-1
2460952.673275462817	2.1E-8	9.4E-9	2.47E-8	4.560000002E-1
2460952.673356481362	1.73E-8	7.0E-9	2.24E-8	4.400000274E-1
2460952.673391203862	1.8E-8	5.6E-9	2.48E-8	7.280000448E-1
2460952.673425925896	1.96E-8	7.1E-9	2.46E-8	4.560000002E-1
2460952.673460647929	1.77E-8	8.0E-9	2.2E-8	4.00000006E-1
2460952.673530092463	1.84E-8	5.9E-9	2.1E-8	4.399999976E-1
2460952.673587962985	2.03E-8	7.5E-9	2.13E-8	4.23999995E-1
2460952.673622685019	1.8E-8	6.8E-9	2.12E-8	4.800000191E-1
2460952.673692129552	1.86E-8	7.2E-9	2.23E-8	4.720000029E-1
2460952.673726852052	1.47E-8	8.0E-9	2.16E-8	4.880000055E-1
2460952.673761574086	2.21E-8	5.2E-9	2.72E-8	1.0080000162E0
2460952.673784722108	1.71E-8	8.6E-9	2.2E-8	4.160000086E-1
2460952.673819444608	2.0E-8	7.1E-9	2.36E-8	7.200000286E-1
2460952.673854166642	1.82E-8	1.02E-8	1.95E-8	6.560000181E-1
2460952.673888888676	1.74E-8	6.4E-9	2.1E-8	4.320000112E-1
2460952.673923611175	1.45E-8	8.5E-9	2.4E-8	4.160000086E-1
2460952.673958333209	1.76E-8	8.1E-9	2.28E-8	4.880000055E-1
2460952.673993055709	1.9E-8	5.4E-9	2.24E-8	5.280000567E-1
2460952.674027777743	1.6E-8	7.4E-9	2.36E-8	8.400000334E-1
2460952.674074074253	1.79E-8	7.1E-9	2.18E-8	5.040000081E-1
2460952.674108796287	1.7E-8	8.7E-9	2.22E-8	6.720000505E-1
2460952.674143518321	2.13E-8	8.2E-9	2.17E-8	4.079999924E-1
2460952.674178240821	1.54E-8	1.02E-8	2.17E-8	5.360000134E-1
2460952.674212962855	1.92E-8	7.0E-9	1.96E-8	7.600000501E-1
2460952.674247685354	1.93E-8	7.8E-9	2.26E-8	5.200000405E-1
2460952.674386573955	1.39E-8	1.0E-8	2.2E-8	4.23999995E-1
2460952.674456018489	2.06E-8	5.6E-9	2.0E-8	6.720000505E-1
2460952.674490740523	1.51E-8	6.2E-9	1.83E-8	4.00000006E-1
2460952.674513889011	1.74E-8	5.4E-9	2.23E-8	4.880000055E-1
2460952.674548611045	1.63E-8	5.2E-9	2.45E-8	4.23999995E-1
2460952.674629629590	1.97E-8	6.9E-9	2.08E-8	6.240000725E-1
2460952.674675926100	1.64E-8	5.8E-9	2.02E-8	4.160000086E-1
2460952.674699074123	1.9E-8	9.8E-9	2.15E-8	5.84000051E-1
2460952.674756944645	1.57E-8	7.2E-9	2.46E-8	4.079999924E-1
2460952.674791666679	1.67E-8	6.8E-9	2.22E-8	6.880000234E-1
2460952.674826388713	1.53E-8	7.3E-9	2.44E-8	4.480000138E-1
2460952.674895833246	1.88E-8	6.9E-9	2.5E-8	5.280000567E-1
2460952.674930555746	1.72E-8	7.0E-9	2.14E-8	1.2320001125E0
2460952.675034722313	1.89E-8	8.2E-9	1.74E-8	5.60000062E-1
2460952.675069444347	1.79E-8	5.7E-9	2.29E-8	4.800000191E-1
2460952.675104166847	1.92E-8	7.0E-9	1.9E-8	7.600000501E-1
2460952.675138888881	1.79E-8	7.0E-9	1.99E-8	7.200000286E-1
2460952.675173610914	1.84E-8	7.7E-9	2.02E-8	4.000000358E-1
2460952.675208333414	1.66E-8	5.9E-9	2.24E-8	4.079999924E-1
2460952.675254629459	1.69E-8	1.07E-8	2.02E-8	4.399999976E-1
2460952.675277777947	1.8E-8	8.7E-9	1.82E-8	4.00000006E-1
2460952.675324073993	2.04E-8	8.4E-9	2.2E-8	4.480000138E-1
2460952.675358796492	1.68E-8	6.3E-9	2.28E-8	5.360000134E-1
2460952.675393518526	1.94E-8	7.3E-9	1.93E-8	4.880000055E-1
2460952.675439815037	1.58E-8	5.6E-9	2.18E-8	6.480000615E-1
2460952.675474537071	1.8E-8	5.8E-9	2.16E-8	7.200000286E-1
2460952.675509259105	1.92E-8	7.4E-9	2.2E-8	4.00000006E-1
2460952.675543981604	1.79E-8	6.5E-9	2.22E-8	4.160000086E-1
2460952.675578703638	1.64E-8	6.2E-9	2.4E-8	7.12000072E-1
2460952.675648148172	1.8E-8	7.7E-9	2.22E-8	5.680000186E-1
2460952.675717592705	2.3E-8	7.9E-9	1.6E-8	4.399999976E-1
2460952.675763888750	1.72E-8	4.2E-9	2.28E-8	4.00000006E-1
2460952.675821759272	1.78E-8	4.4E-9	2.58E-8	5.4399997E-1
2460952.675868055783	1.91E-8	8.4E-9	2.37E-8	4.160000086E-1
2460952.675902777817	1.58E-8	6.9E-9	2.07E-8	4.720000029E-1
2460952.675937499851	1.59E-8	7.7E-9	2.44E-8	6.000000238E-1
2460952.675972222351	1.74E-8	6.4E-9	2.18E-8	7.920000553E-1
2460952.676006944384	1.89E-8	7.4E-9	2.36E-8	7.200000286E-1
2460952.676030092407	1.79E-8	6.5E-9	2.06E-8	5.84000051E-1
2460952.676099536940	1.76E-8	6.6E-9	2.61E-8	6.080000401E-1
2460952.676134259440	1.64E-8	7.5E-9	2.27E-8	1.2720000744E0
2460952.676203703508	1.41E-8	9.7E-9	1.91E-8	4.00000006E-1
2460952.676238426007	2.0E-8	5.3E-9	1.9E-8	4.079999924E-1
2460952.676284722053	1.54E-8	6.8E-9	2.35E-8	5.440000296E-1
2460952.676307870541	1.72E-8	8.1E-9	2.28E-8	8.64000082E-1
2460952.676354166586	1.39E-8	6.0E-9	1.89E-8	4.320000112E-1
2460952.676423611119	2.07E-8	6.2E-9	1.72E-8	4.720000029E-1
2460952.676469907630	1.87E-8	5.4E-9	1.97E-8	1.2480000257E0
2460952.676493055653	1.56E-8	7.2E-9	2.55E-8	4.720000029E-1
2460952.676527777687	1.86E-8	6.4E-9	2.3E-8	4.23999995E-1
2460952.676585648209	1.92E-8	5.4E-9	2.27E-8	4.23999995E-1
2460952.676620370243	2.17E-8	6.3E-9	1.78E-8	1.30400002E0
2460952.676655092742	1.72E-8	6.5E-9	2.23E-8	4.00000006E-1
2460952.676689814776	2.11E-8	8.2E-9	1.8E-8	4.23999995E-1
2460952.676724536810	1.42E-8	8.0E-9	2.38E-8	4.23999995E-1
2460952.676782407332	1.45E-8	8.6E-9	1.96E-8	4.720000029E-1
2460952.676817129832	1.61E-8	5.8E-9	2.38E-8	4.880000055E-1
2460952.676851851866	1.38E-8	5.9E-9	2.26E-8	5.360000134E-1
2460952.676886573900	1.54E-8	9.2E-9	2.46E-8	4.640000165E-1
2460952.676932870410	1.5E-8	8.3E-9	2.32E-8	6.079999804E-1
2460952.676967592444	1.89E-8	9.1E-9	1.95E-8	7.280000448E-1
2460952.677083333489	1.86E-8	5.8E-9	2.34E-8	4.23999995E-1
2460952.677118055522	1.42E-8	7.6E-9	2.09E-8	6.560000181E-1
2460952.677152777556	1.77E-8	1.26E-8	1.95E-8	4.00000006E-1
2460952.677187500056	1.68E-8	7.6E-9	2.39E-8	5.200000405E-1
2460952.677256944589	1.82E-8	1.1E-8	2.16E-8	4.23999995E-1
2460952.677291666623	1.76E-8	6.0E-9	2.25E-8	4.23999995E-1
2460952.677326388657	1.76E-8	7.3E-9	2.38E-8	4.480000138E-1
2460952.677361111157	1.85E-8	6.8E-9	2.21E-8	8.800000548E-1
2460952.677407407202	1.61E-8	5.4E-9	2.38E-8	4.00000006E-1
2460952.677442129701	1.72E-8	5.5E-9	2.33E-8	4.960000217E-1
2460952.677465277724	1.73E-8	5.8E-9	2.25E-8	7.440000772E-1
2460952.677500000224	1.78E-8	8.0E-9	2.31E-8	6.160000563E-1
2460952.677534722257	1.53E-8	8.2E-9	2.23E-8	4.720000029E-1
2460952.677569444291	1.25E-8	7.0E-9	1.96E-8	4.399999976E-1
2460952.677592592780	1.51E-8	7.8E-9	2.14E-8	4.480000138E-1
2460952.677627314813	1.6E-8	1.03E-8	2.48E-8	4.720000029E-1
2460952.677673611324	1.53E-8	9.3E-9	2.26E-8	6.480000615E-1
2460952.677696759347	1.76E-8	1.1E-8	2.22E-8	4.640000165E-1
2460952.677743055392	1.66E-8	7.8E-9	2.31E-8	4.320000112E-1
2460952.677777777892	1.64E-8	7.8E-9	2.16E-8	5.60000062E-1
2460952.677847222425	1.94E-8	6.4E-9	2.02E-8	7.920000553E-1
2460952.677893518470	1.66E-8	8.7E-9	2.08E-8	4.320000112E-1
2460952.677928240970	1.83E-8	8.5E-9	1.93E-8	4.23999995E-1
2460952.677962963004	1.85E-8	8.4E-9	2.31E-8	4.800000191E-1
2460952.677986111026	1.67E-8	9.2E-9	2.27E-8	6.000000238E-1
2460952.678020833526	1.72E-8	7.8E-9	2.4E-8	6.960000396E-1
2460952.678055555560	1.94E-8	7.5E-9	2.26E-8	4.160000086E-1
2460952.678101852071	1.66E-8	1.06E-8	1.95E-8	4.399999976E-1
2460952.678171296138	1.96E-8	9.6E-9	2.48E-8	4.720000029E-1
2460952.678206018638	1.58E-8	6.4E-9	2.15E-8	5.200000405E-1
2460952.678240740672	1.8E-8	5.7E-9	2.0E-8	4.880000055E-1
2460952.678275463171	1.85E-8	6.3E-9	2.38E-8	4.00000006E-1
2460952.678298611194	1.81E-8	9.8E-9	2.06E-8	6.080000401E-1
2460952.678333333228	2.06E-8	6.5E-9	2.04E-8	4.000000358E-1
2460952.678368055727	1.55E-8	7.7E-9	2.25E-8	4.399999976E-1
2460952.678402777761	1.59E-8	5.8E-9	2.11E-8	4.080000222E-1
2460952.678437499795	1.55E-8	6.3E-9	2.35E-8	1.4080001116E0
2460952.678472222295	1.87E-8	5.3E-9	2.0E-8	6.000000238E-1
2460952.678518518340	1.83E-8	5.2E-9	2.01E-8	8.000000715E-1
2460952.678564814851	1.54E-8	7.3E-9	2.21E-8	5.760000348E-1
2460952.678599536885	1.7E-8	8.3E-9	2.23E-8	4.23999995E-1
2460952.678634259384	1.62E-8	9.1E-9	1.83E-8	4.23999995E-1
2460952.678668981418	1.72E-8	1.04E-8	2.28E-8	8.400000334E-1
2460952.678715277929	2.08E-8	8.9E-9	2.01E-8	5.280000567E-1
2460952.678738425951	1.76E-8	8.7E-9	2.12E-8	4.880000353E-1
2460952.678773147985	1.67E-8	9.3E-9	2.3E-8	4.640000165E-1
2460952.678807870485	1.99E-8	6.5E-9	2.0E-8	4.320000112E-1
2460952.678842592519	1.7E-8	7.4E-9	2.63E-8	5.920000672E-1
2460952.678912037052	1.8E-8	8.6E-9	2.36E-8	6.240000725E-1
2460952.678946759086	1.91E-8	8.5E-9	2.38E-8	8.960000873E-1
2460952.678969907574	1.66E-8	8.2E-9	2.23E-8	4.080000222E-1
2460952.679016203620	1.68E-8	5.6E-9	2.2E-8	7.520000339E-1
2460952.679039351642	1.8E-8	7.2E-9	2.05E-8	5.760000348E-1
2460952.679074074142	1.99E-8	7.3E-9	2.06E-8	4.800000191E-1
2460952.679155092686	2.13E-8	6.8E-9	2.08E-8	4.640000165E-1
2460952.679178240709	1.77E-8	9.0E-9	2.25E-8	8.320000768E-1
2460952.679212962743	2.34E-8	4.6E-9	1.72E-8	1.4080001116E0
2460952.679270833265	1.64E-8	1.01E-8	2.19E-8	5.680000186E-1
2460952.679305555765	1.73E-8	9.4E-9	2.3E-8	4.320000112E-1
2460952.679340277798	1.81E-8	8.2E-9	2.07E-8	4.880000055E-1
2460952.679467592388	2.12E-8	8.2E-9	1.86E-8	5.440000296E-1
2460952.679502314888	1.75E-8	8.9E-9	1.98E-8	4.00000006E-1
2460952.679525462911	1.74E-8	7.2E-9	2.2E-8	4.320000112E-1
2460952.679560185410	1.8E-8	7.8E-9	2.45E-8	6.080000401E-1
2460952.679594907444	1.7E-8	5.6E-9	1.87E-8	4.23999995E-1
2460952.679629629478	1.88E-8	7.3E-9	2.26E-8	4.480000138E-1
2460952.679664351977	1.71E-8	8.2E-9	1.87E-8	7.36000061E-1
2460952.679745370522	2.05E-8	5.5E-9	1.93E-8	7.680000663E-1
2460952.679814814590	1.45E-8	6.8E-9	2.52E-8	4.800000191E-1
2460952.679907407612	1.75E-8	7.1E-9	2.06E-8	4.800000191E-1
2460952.679942129645	1.58E-8	6.4E-9	2.29E-8	4.880000055E-1
2460952.679988426156	1.71E-8	6.4E-9	2.54E-8	4.480000138E-1
2460952.680011574179	1.74E-8	9.0E-9	2.35E-8	4.720000029E-1
2460952.680081018712	1.96E-8	7.0E-9	2.51E-8	4.880000055E-1
2460952.680115740746	1.74E-8	7.7E-9	2.14E-8	5.520000458E-1
2460952.680150462780	1.42E-8	6.9E-9	2.05E-8	4.00000006E-1
2460952.680185185280	1.8E-8	6.5E-9	1.92E-8	4.160000086E-1
2460952.680219907314	1.82E-8	7.0E-9	2.12E-8	4.00000006E-1
2460952.680266203824	1.73E-8	1.1E-8	2.17E-8	4.480000138E-1
2460952.680300925858	1.84E-8	7.5E-9	1.84E-8	4.00000006E-1
2460952.680324073881	1.62E-8	7.7E-9	2.46E-8	4.23999995E-1
2460952.680358796380	1.53E-8	8.2E-9	2.36E-8	4.00000006E-1
2460952.680393518414	1.94E-8	7.0E-9	2.46E-8	4.23999995E-1
2460952.680428240914	1.9E-8	8.2E-9	2.05E-8	9.040000439E-1
2460952.680462962948	1.65E-8	8.5E-9	2.1E-8	4.800000191E-1
2460952.680543981493	1.98E-8	6.8E-9	2.48E-8	5.760000348E-1
2460952.680613426026	1.94E-8	8.4E-9	2.44E-8	4.23999995E-1
2460952.680648148060	1.66E-8	1.03E-8	2.41E-8	5.279999971E-1
2460952.680671296082	2.07E-8	6.5E-9	2.1E-8	4.800000191E-1
2460952.680706018582	1.75E-8	7.4E-9	2.1E-8	7.600000501E-1
2460952.680787037127	1.6E-8	6.0E-9	2.16E-8	4.640000165E-1
2460952.680810185149	1.88E-8	9.1E-9	2.1E-8	5.280000567E-1
2460952.680844907183	1.69E-8	6.7E-9	2.04E-8	8.400000334E-1
2460952.680891203694	1.86E-8	8.0E-9	2.36E-8	5.040000081E-1
2460952.680914351717	1.7E-8	7.8E-9	2.28E-8	4.320000112E-1
2460952.680960648227	2.11E-8	1.19E-8	2.02E-8	4.23999995E-1
2460952.680995370261	1.84E-8	7.0E-9	2.45E-8	4.079999924E-1
2460952.681030092761	1.64E-8	6.2E-9	1.82E-8	4.560000002E-1
2460952.681064814795	1.76E-8	7.4E-9	2.0E-8	4.320000112E-1
2460952.681099536829	2.0E-8	9.2E-9	2.28E-8	5.440000296E-1
2460952.681134259328	1.76E-8	7.7E-9	2.45E-8	7.200000286E-1
2460952.681168981362	1.8E-8	1.06E-8	2.04E-8	4.079999924E-1
2460952.681203703862	1.74E-8	8.6E-9	2.51E-8	5.120000243E-1
2460952.681238425896	1.57E-8	7.7E-9	2.3E-8	8.000000715E-1
2460952.681273147929	1.39E-8	6.7E-9	2.39E-8	5.200000405E-1
2460952.681342592463	1.75E-8	6.1E-9	2.38E-8	4.23999995E-1
2460952.681377314962	1.58E-8	7.6E-9	2.56E-8	5.280000567E-1
2460952.681435185019	1.5E-8	7.3E-9	2.2E-8	4.00000006E-1
2460952.681481481530	1.96E-8	7.7E-9	2.24E-8	5.60000062E-1
2460952.681516203564	1.48E-8	9.5E-9	2.19E-8	4.640000165E-1
2460952.681539352052	1.5E-8	9.2E-9	2.26E-8	4.079999924E-1
2460952.681585648097	2.15E-8	5.2E-9	2.28E-8	7.280000448E-1
2460952.681620370597	1.61E-8	6.0E-9	2.19E-8	5.520000458E-1
2460952.681655092631	1.56E-8	8.5E-9	1.85E-8	4.00000006E-1
2460952.681678240653	1.91E-8	6.4E-9	2.1E-8	7.840000391E-1
2460952.681712963153	1.47E-8	7.9E-9	1.79E-8	4.960000217E-1
2460952.681747685187	1.83E-8	7.0E-9	1.75E-8	4.399999976E-1
2460952.681782407220	2.02E-8	5.6E-9	2.3E-8	5.760000348E-1
2460952.681817129720	1.68E-8	7.2E-9	2.2E-8	6.320000291E-1
2460952.681851851754	1.8E-8	8.4E-9	1.88E-8	5.760000348E-1
2460952.681874999776	1.57E-8	8.5E-9	1.72E-8	4.160000086E-1
2460952.681909722276	2.03E-8	7.6E-9	2.5E-8	5.440000296E-1
2460952.681944444310	1.88E-8	7.2E-9	2.0E-8	4.23999995E-1
2460952.682025462855	1.5E-8	7.6E-9	2.17E-8	4.079999924E-1
2460952.682060185354	1.91E-8	7.1E-9	2.04E-8	4.23999995E-1
2460952.682094907388	1.84E-8	8.9E-9	2.02E-8	5.84000051E-1
2460952.682129629422	1.57E-8	5.8E-9	1.95E-8	4.00000006E-1
2460952.682245370466	1.62E-8	8.8E-9	2.3E-8	4.00000006E-1
2460952.682280092500	1.68E-8	5.7E-9	1.92E-8	4.079999924E-1
2460952.682303240523	1.97E-8	7.3E-9	2.18E-8	4.00000006E-1
2460952.682337963022	1.68E-8	5.8E-9	2.14E-8	6.800000668E-1
2460952.682372685056	1.74E-8	6.1E-9	2.12E-8	5.200000405E-1
2460952.682418981567	1.83E-8	5.4E-9	2.23E-8	5.360000134E-1
2460952.682534722146	1.62E-8	7.3E-9	2.43E-8	6.480000615E-1
2460952.682581018656	2.14E-8	6.4E-9	1.8E-8	1.0640000105E0
2460952.682615740690	1.7E-8	7.2E-9	2.28E-8	4.23999995E-1
2460952.682638888713	1.7E-8	1.19E-8	2.08E-8	4.560000002E-1
2460952.682731481269	1.94E-8	6.0E-9	2.26E-8	4.480000138E-1
2460952.682766203769	1.84E-8	7.6E-9	2.24E-8	6.880000234E-1
2460952.682812499814	1.73E-8	6.7E-9	2.11E-8	6.320000291E-1
2460952.682847222313	1.79E-8	7.3E-9	2.49E-8	5.120000243E-1
2460952.682881944347	1.81E-8	8.8E-9	2.16E-8	4.800000191E-1
2460952.682916666847	1.29E-8	6.7E-9	2.39E-8	6.880000234E-1
2460952.682951388881	1.64E-8	9.6E-9	2.0E-8	5.760000348E-1
2460952.683009259403	1.8E-8	8.2E-9	2.39E-8	5.200000405E-1
2460952.683043981437	1.85E-8	7.0E-9	2.19E-8	6.560000181E-1
2460952.683067129459	1.98E-8	5.6E-9	1.75E-8	4.00000006E-1
2460952.683101851959	1.82E-8	5.6E-9	2.06E-8	4.00000006E-1
2460952.683136573993	1.97E-8	5.7E-9	2.0E-8	4.720000029E-1
2460952.683206018526	1.8E-8	6.2E-9	2.38E-8	5.60000062E-1
2460952.683240740560	1.96E-8	5.7E-9	2.93E-8	4.399999976E-1
2460952.683275463060	1.32E-8	6.9E-9	2.0E-8	4.160000086E-1
2460952.683321759105	1.76E-8	7.6E-9	1.88E-8	8.400000334E-1
2460952.683344907593	1.62E-8	7.8E-9	2.3E-8	6.080000401E-1
2460952.683391203638	1.86E-8	9.5E-9	2.27E-8	4.320000112E-1
2460952.683414351661	1.58E-8	5.0E-9	2.15E-8	6.240000129E-1
2460952.683449074160	1.66E-8	7.6E-9	2.53E-8	5.520000458E-1
2460952.683530092705	1.6E-8	6.7E-9	2.16E-8	7.920000553E-1
2460952.683553240728	1.77E-8	1.04E-8	2.19E-8	5.440000296E-1
2460952.683587962762	1.67E-8	9.8E-9	2.1E-8	5.84000051E-1
2460952.683622685261	2.01E-8	6.5E-9	1.99E-8	9.280000329E-1
2460952.683703703806	1.53E-8	7.2E-9	2.09E-8	4.960000217E-1
2460952.683738425840	1.53E-8	6.6E-9	2.15E-8	4.560000002E-1
2460952.683761573862	1.59E-8	8.6E-9	2.05E-8	5.60000062E-1
2460952.683796296362	1.6E-8	5.6E-9	1.98E-8	4.160000086E-1
2460952.683842592407	1.74E-8	7.4E-9	2.0E-8	5.520000458E-1
2460952.683912036940	1.78E-8	6.0E-9	2.46E-8	5.280000567E-1
2460952.683958333451	1.61E-8	6.8E-9	2.63E-8	4.160000086E-1
2460952.683993055485	1.24E-8	7.0E-9	2.39E-8	4.640000165E-1
2460952.684027777985	1.88E-8	8.7E-9	2.21E-8	4.560000002E-1
2460952.684097222053	1.73E-8	6.0E-9	2.24E-8	4.480000138E-1
2460952.684178240597	2.05E-8	7.4E-9	1.9E-8	7.920000553E-1
2460952.684224537108	1.74E-8	5.6E-9	1.97E-8	4.00000006E-1
2460952.684259259142	1.67E-8	5.5E-9	2.3E-8	4.00000006E-1
2460952.684293981642	1.53E-8	9.8E-9	2.31E-8	4.00000006E-1
2460952.684328703675	1.64E-8	8.8E-9	2.5E-8	5.440000296E-1
2460952.684363425709	1.8E-8	7.7E-9	2.18E-8	4.800000191E-1
2460952.684398148209	1.68E-8	6.0E-9	2.47E-8	4.640000165E-1
2460952.684444444254	1.74E-8	6.1E-9	2.02E-8	8.560000658E-1
2460952.684479166754	2.04E-8	9.1E-9	2.07E-8	4.800000191E-1
2460952.684513888787	1.98E-8	5.0E-9	2.59E-8	5.360000134E-1
2460952.684594907332	1.78E-8	7.2E-9	1.84E-8	5.84000051E-1
2460952.684641203843	1.52E-8	8.0E-9	1.95E-8	4.880000055E-1
2460952.684675925877	1.77E-8	9.8E-9	1.97E-8	4.00000006E-1
2460952.684710648376	1.93E-8	7.6E-9	1.96E-8	5.920000672E-1
2460952.684745370410	1.47E-8	7.2E-9	2.2E-8	4.079999924E-1
2460952.684791666456	1.74E-8	9.6E-9	2.18E-8	4.320000112E-1
2460952.684826388955	1.99E-8	8.0E-9	1.88E-8	4.160000086E-1
2460952.684861110989	1.8E-8	8.2E-9	2.2E-8	8.800000548E-1
2460952.684895833489	2.04E-8	8.0E-9	2.35E-8	6.720000505E-1
2460952.684930555522	1.71E-8	5.9E-9	2.35E-8	5.120000243E-1
2460952.684965277556	1.81E-8	8.7E-9	2.29E-8	5.84000051E-1
2460952.685000000056	1.52E-8	6.8E-9	2.56E-8	5.440000296E-1
2460952.685034722090	1.54E-8	8.5E-9	2.05E-8	4.720000029E-1
2460952.685069444589	1.5E-8	5.6E-9	2.22E-8	4.399999976E-1
2460952.685104166623	1.59E-8	6.5E-9	2.68E-8	5.360000134E-1
2460952.685173611157	1.47E-8	4.8E-9	2.24E-8	4.240000248E-1
2460952.685208333191	1.8E-8	8.8E-9	2.12E-8	1.5840001106E0
2460952.685277777724	2.0E-8	1.39E-8	1.66E-8	4.00000006E-1
2460952.685312500224	1.58E-8	7.2E-9	2.32E-8	4.23999995E-1
2460952.685347222257	1.66E-8	8.0E-9	2.23E-8	4.23999995E-1
2460952.685381944291	1.76E-8	5.7E-9	2.22E-8	4.23999995E-1
2460952.685416666791	1.46E-8	7.8E-9	2.44E-8	4.160000086E-1
2460952.685462962836	1.98E-8	9.8E-9	2.04E-8	4.720000029E-1
2460952.685497685336	1.78E-8	6.4E-9	2.3E-8	4.23999995E-1
2460952.685532407369	1.76E-8	7.8E-9	2.35E-8	7.040000558E-1
2460952.685567129403	1.6E-8	6.3E-9	2.2E-8	4.560000002E-1
2460952.685601851903	1.82E-8	8.6E-9	2.08E-8	5.920000672E-1
2460952.685636573937	1.7E-8	7.2E-9	2.28E-8	4.160000086E-1
2460952.685671296436	2.11E-8	5.2E-9	1.68E-8	5.84000051E-1
2460952.685729166493	2.06E-8	4.8E-9	1.77E-8	7.280000448E-1
2460952.685763888992	1.8E-8	8.0E-9	1.79E-8	4.079999924E-1
2460952.685798611026	1.9E-8	7.0E-9	1.98E-8	4.00000006E-1
2460952.685821759049	1.81E-8	6.3E-9	1.99E-8	5.360000134E-1
2460952.685856481548	2.1E-8	9.0E-9	2.15E-8	6.960000396E-1
2460952.685902777594	1.28E-8	7.9E-9	2.22E-8	4.160000086E-1
2460952.685949074104	1.8E-8	8.9E-9	1.97E-8	6.800000072E-1
2460952.685983796138	1.38E-8	6.0E-9	1.97E-8	4.00000006E-1
2460952.686053240672	1.9E-8	9.7E-9	2.08E-8	5.360000134E-1
2460952.686087963171	1.86E-8	5.7E-9	2.3E-8	8.320000768E-1
2460952.686122685205	1.77E-8	1.22E-8	2.04E-8	5.360000134E-1
2460952.686157407239	1.68E-8	5.9E-9	2.27E-8	4.880000055E-1
2460952.686203703750	1.69E-8	8.1E-9	2.57E-8	4.720000327E-1
2460952.686238425784	1.8E-8	1.04E-8	2.12E-8	4.640000165E-1
2460952.686273148283	1.59E-8	6.0E-9	2.33E-8	5.520000458E-1
2460952.686307870317	1.82E-8	6.6E-9	2.38E-8	8.000000119E-1
